popularity,is_collaboration,num_artists,track_name_length,release_year,release_month,release_day_of_week,is_explicit,artist_popularity,artist_followers
69,0,1,21,2016.0,6.0,4.0,1,89,31088986
69,0,1,11,2017.0,7.0,0.0,1,85,14990942
69,0,1,12,2025.0,9.0,4.0,1,81,25971799
69,0,1,12,2004.0,11.0,4.0,1,88,104677300
69,0,1,26,2021.0,9.0,4.0,1,95,103251589
69,1,2,29,2025.0,4.0,4.0,1,84,12436593
69,0,1,7,2014.0,12.0,1.0,1,82,27099455
69,1,2,28,2025.0,9.0,4.0,1,81,25971799
69,1,2,6,2023.0,6.0,6.0,1,80,6617029
69,1,4,24,2021.0,4.0,4.0,1,63,288308
69,0,1,5,2025.0,8.0,4.0,1,85,10381399
69,1,2,4,2017.0,4.0,4.0,1,86,15058026
69,0,1,13,2022.0,2.0,0.0,1,85,10381399
69,1,3,37,2022.0,11.0,4.0,1,95,103251589
69,1,2,8,2024.0,8.0,4.0,1,82,17353539
69,0,1,4,2020.0,12.0,4.0,1,86,15058026
69,1,3,60,2022.0,11.0,4.0,1,56,14456
69,1,4,5,2012.0,1.0,6.0,1,89,31088986
69,0,1,6,2015.0,2.0,3.0,1,95,103251589
69,0,1,5,2018.0,6.0,4.0,1,85,14990942
69,0,1,8,2018.0,9.0,2.0,1,88,104677300
69,1,2,55,1996.0,7.0,1.0,1,72,4296406
69,1,3,11,1999.0,11.0,1.0,1,78,15116155
69,0,1,13,2019.0,8.0,4.0,1,95,103251589
69,1,3,12,2004.0,11.0,4.0,1,88,104677300
69,0,1,16,2015.0,7.0,4.0,1,89,22723977
69,0,1,13,2015.0,3.0,5.0,1,89,22723977
69,0,1,11,2004.0,2.0,1.0,1,89,31088986
69,0,1,9,1995.0,3.0,1.0,1,78,22592720
69,1,3,4,2011.0,8.0,0.0,1,83,10393555
69,1,3,38,2025.0,6.0,4.0,1,86,17967990
69,0,1,9,2016.0,12.0,4.0,1,82,27099455
69,0,1,9,2023.0,7.0,4.0,1,90,41193212
69,0,1,7,2025.0,9.0,4.0,1,81,25971799
69,1,2,17,2019.0,8.0,4.0,1,84,12436593
69,0,1,22,1988.0,8.0,0.0,1,63,6655056
69,0,1,22,2018.0,12.0,4.0,1,84,23853911
69,1,3,35,2025.0,7.0,4.0,1,88,14041485
69,0,1,12,2020.0,4.0,4.0,1,95,103251589
69,1,3,42,2017.0,2.0,3.0,1,77,12463321
69,1,2,30,2018.0,8.0,4.0,1,88,104677300
69,0,1,31,1997.0,3.0,1.0,1,76,12787604
69,0,1,10,1996.0,2.0,1.0,1,78,22592720
69,1,2,19,2025.0,2.0,4.0,1,83,10146489
69,1,2,7,2015.0,9.0,6.0,1,95,103251589
68,0,1,6,2011.0,10.0,0.0,1,82,17353539
68,1,2,5,2025.0,7.0,6.0,1,90,41193212
68,1,2,25,2023.0,9.0,4.0,1,95,103251589
68,0,1,12,2010.0,11.0,0.0,1,89,31088986
68,0,1,11,2011.0,8.0,0.0,0,86,17967990
68,0,1,4,2024.0,10.0,0.0,1,87,24492412
68,1,3,31,2019.0,12.0,4.0,1,62,1319380
68,0,1,5,2025.0,3.0,4.0,1,86,15058026
68,0,1,13,2024.0,10.0,4.0,1,85,10381399
68,0,1,4,2023.0,12.0,4.0,1,84,34311895
68,0,1,15,2019.0,5.0,4.0,1,87,24492412
68,0,1,8,2021.0,7.0,3.0,1,80,6617029
68,0,1,6,2016.0,12.0,4.0,1,82,27099455
68,0,1,7,2025.0,9.0,4.0,1,81,25971799
68,0,1,11,2008.0,1.0,1.0,0,82,6020889
68,1,2,6,2015.0,2.0,3.0,1,95,103251589
68,0,1,8,2017.0,4.0,4.0,1,89,44682383
68,0,1,13,2018.0,4.0,4.0,1,82,27099455
68,0,1,4,2021.0,8.0,6.0,0,89,31088986
68,1,3,14,2025.0,7.0,6.0,1,90,41193212
68,0,1,8,2020.0,5.0,4.0,1,85,10381399
68,1,3,8,2010.0,11.0,0.0,1,89,31088986
68,1,2,18,2022.0,11.0,4.0,1,95,103251589
68,1,2,26,2025.0,3.0,4.0,1,86,15058026
68,0,1,5,2020.0,3.0,4.0,1,82,19276073
68,0,1,9,2024.0,1.0,4.0,1,84,23853911
68,0,1,8,2018.0,6.0,4.0,1,89,31088986
68,0,1,10,2016.0,5.0,4.0,1,95,103251589
68,0,1,8,2014.0,12.0,4.0,1,84,34311895
68,1,2,34,2024.0,5.0,4.0,1,85,10381399
68,1,3,48,2025.0,1.0,4.0,1,85,21687055
68,0,1,4,2025.0,3.0,1.0,1,86,15058026
68,1,2,26,2022.0,5.0,4.0,1,89,44682383
68,1,5,74,2005.0,11.0,4.0,1,76,12787604
68,1,3,59,2024.0,10.0,0.0,1,87,24492412
68,1,3,14,2009.0,5.0,4.0,1,88,104677300
68,1,3,15,2011.0,2.0,1.0,1,78,15116155
68,0,1,23,2013.0,7.0,6.0,1,95,103251589
68,1,2,9,2013.0,1.0,1.0,1,95,103251589
68,0,1,5,2019.0,8.0,4.0,1,95,103251589
68,1,3,5,2023.0,7.0,4.0,1,90,41193212
68,0,1,7,2020.0,2.0,4.0,1,85,14990942
68,1,2,14,2011.0,9.0,1.0,0,82,27099455
68,0,1,14,2020.0,12.0,4.0,1,86,15058026
68,0,1,6,2019.0,5.0,4.0,1,87,24492412
68,0,1,10,2025.0,3.0,4.0,1,86,15058026
68,1,2,10,2022.0,11.0,4.0,1,95,103251589
68,0,1,25,2025.0,8.0,1.0,1,88,104677300
68,1,3,48,2023.0,6.0,4.0,1,84,34311895
68,1,3,31,2016.0,6.0,4.0,1,84,12436593
68,1,2,13,2011.0,11.0,1.0,1,95,103251589
68,1,2,20,2020.0,7.0,3.0,1,73,12355611
68,1,3,16,2016.0,7.0,4.0,1,84,23853911
68,1,4,19,2021.0,4.0,4.0,1,63,288308
68,0,1,24,1995.0,3.0,1.0,1,78,15116155
68,0,1,7,2018.0,5.0,4.0,1,86,15058026
68,0,1,7,2021.0,3.0,4.0,1,79,9701600
68,0,1,15,1993.0,2.0,1.0,1,78,22592720
68,0,1,9,2015.0,9.0,4.0,1,90,41193212
68,0,1,17,0.0,0.0,0.0,1,95,103251589
68,1,3,15,2015.0,3.0,0.0,1,89,44682383
68,0,1,5,2016.0,6.0,4.0,1,89,31088986
68,0,1,10,2014.0,12.0,1.0,1,82,27099455
68,0,1,12,2018.0,12.0,3.0,1,85,14990942
68,1,2,12,2010.0,1.0,4.0,1,95,103251589
68,1,3,15,2024.0,3.0,4.0,1,89,22723977
68,0,1,5,2025.0,3.0,1.0,1,86,15058026
68,0,1,7,2024.0,9.0,4.0,1,86,15058026
68,1,3,11,2024.0,3.0,4.0,1,89,22723977
67,0,1,18,2025.0,7.0,0.0,0,87,24492412
67,0,1,11,2021.0,3.0,4.0,1,95,103251589
67,1,4,55,2018.0,1.0,4.0,1,69,1634621
67,1,3,30,2015.0,9.0,4.0,1,90,41193212
67,1,2,34,2025.0,3.0,4.0,1,86,15058026
67,0,1,10,2024.0,10.0,0.0,1,87,24492412
67,1,2,27,2017.0,6.0,4.0,1,84,12436593
67,1,2,21,2021.0,7.0,3.0,1,80,6617029
67,1,2,6,2025.0,2.0,4.0,0,83,10146489
67,1,2,25,2025.0,10.0,5.0,1,85,21687055
67,1,2,34,2023.0,10.0,4.0,1,95,103251589
67,1,2,16,2011.0,9.0,1.0,1,82,27099455
67,1,2,17,2018.0,10.0,3.0,0,95,102768232
67,0,1,8,2017.0,4.0,4.0,1,86,15058026
67,1,2,33,2018.0,2.0,4.0,1,94,113214912
67,0,1,16,2023.0,10.0,4.0,1,95,103251589
67,0,1,17,2024.0,11.0,4.0,1,89,44682383
67,1,2,32,0.0,0.0,0.0,1,95,103251589
67,0,1,18,2018.0,8.0,4.0,1,90,41193212
67,0,1,10,2018.0,8.0,4.0,1,90,41193212
67,0,1,8,2017.0,8.0,4.0,1,85,14990942
67,0,1,14,2023.0,10.0,4.0,1,95,103251589
67,0,1,8,2022.0,6.0,4.0,1,95,103251589
67,0,1,8,2023.0,3.0,4.0,1,87,24492412
67,0,1,10,2019.0,10.0,4.0,1,85,14990942
67,0,1,6,2023.0,7.0,4.0,1,90,41193212
67,0,1,2,2025.0,9.0,4.0,1,81,25971799
67,0,1,18,1994.0,4.0,1.0,1,72,4296406
67,1,2,12,2018.0,10.0,3.0,1,80,6617029
67,1,2,12,2016.0,5.0,4.0,1,80,6617029
67,0,1,14,2010.0,11.0,0.0,1,89,31088986
67,1,3,35,2018.0,12.0,3.0,1,85,14990942
67,0,1,15,2004.0,2.0,1.0,1,89,31088986
67,0,1,11,2018.0,8.0,4.0,1,90,41193212
67,1,2,40,2019.0,10.0,4.0,1,85,42616046
67,0,1,17,2022.0,8.0,4.0,1,84,34311895
67,1,3,12,2008.0,1.0,1.0,1,86,17967990
67,1,2,24,2015.0,5.0,1.0,1,82,17353539
67,1,2,12,2021.0,12.0,4.0,1,85,14990942
67,1,2,25,2013.0,6.0,1.0,1,82,27099455
67,1,2,32,2018.0,9.0,4.0,1,86,17967990
67,1,2,22,2018.0,9.0,4.0,1,89,31088986
67,0,1,12,2019.0,5.0,4.0,0,87,24492412
67,0,1,12,2024.0,11.0,4.0,1,85,21687055
67,1,3,34,2021.0,10.0,4.0,1,84,12436593
67,1,2,30,2020.0,5.0,4.0,1,85,10381399
67,0,1,7,2016.0,12.0,4.0,1,82,27099455
67,0,1,6,2025.0,2.0,4.0,1,82,27099455
67,0,1,14,2010.0,6.0,4.0,1,88,104677300
67,0,1,13,2020.0,12.0,4.0,1,86,15058026
67,1,2,14,2017.0,4.0,4.0,1,89,44682383
67,1,2,29,2025.0,3.0,1.0,1,86,15058026
67,0,1,17,2023.0,5.0,4.0,1,85,14990942
67,1,2,20,2018.0,4.0,4.0,1,81,25971799
67,0,1,6,2019.0,10.0,4.0,1,85,14990942
67,0,1,13,2020.0,7.0,4.0,1,85,10381399
67,1,3,30,2021.0,6.0,4.0,1,85,21687055
67,0,1,8,2020.0,12.0,4.0,1,86,15058026
67,0,1,7,2025.0,3.0,4.0,1,86,15058026
67,0,1,18,2025.0,2.0,4.0,1,95,103251589
67,0,1,11,2021.0,11.0,4.0,1,90,41193212
67,0,1,15,2025.0,1.0,4.0,1,79,9701600
67,1,2,18,2025.0,3.0,4.0,1,86,15058026
67,0,1,10,2020.0,9.0,4.0,1,85,14990942
67,1,2,18,2024.0,3.0,4.0,1,89,22723977
67,1,2,10,2018.0,10.0,4.0,1,89,22723977
67,1,3,8,2017.0,3.0,5.0,1,95,103251589
67,0,1,1,2014.0,9.0,1.0,1,89,44682383
67,0,1,17,2004.0,11.0,4.0,1,88,104677300
67,1,2,51,2021.0,5.0,4.0,1,82,27099455
67,1,2,8,2021.0,9.0,4.0,1,95,103251589
67,1,3,11,2008.0,1.0,1.0,0,82,6020889
67,1,2,31,2024.0,7.0,3.0,1,70,4797032
67,0,1,6,2015.0,9.0,6.0,1,89,22723977
67,0,1,13,2024.0,5.0,4.0,1,85,10381399
67,0,1,9,2022.0,1.0,4.0,1,85,14990942
67,0,1,13,2015.0,2.0,3.0,1,95,103251589
67,1,2,12,2013.0,1.0,1.0,1,86,17967990
67,0,1,13,2015.0,2.0,3.0,1,95,103251589
67,1,3,14,2007.0,1.0,1.0,1,72,4296406
67,1,2,41,1996.0,2.0,1.0,1,78,22592720
67,0,1,13,2022.0,1.0,3.0,1,85,10381399
67,1,3,27,2022.0,1.0,3.0,1,85,10381399
67,1,2,8,2016.0,7.0,4.0,1,84,23853911
67,1,2,10,2025.0,2.0,4.0,1,83,10146489
67,0,1,11,2016.0,5.0,4.0,1,95,103251589
67,0,1,19,2025.0,1.0,4.0,1,79,9701600
66,0,1,17,2016.0,9.0,4.0,1,90,41193212
66,0,1,17,2022.0,2.0,4.0,1,79,9701600
66,0,1,16,2011.0,10.0,0.0,1,82,17353539
66,0,1,11,2017.0,8.0,4.0,1,82,19276073
66,1,3,44,2025.0,3.0,4.0,1,86,15058026
66,0,1,14,2005.0,11.0,6.0,1,83,18912162
66,0,1,11,2018.0,6.0,4.0,1,95,103251589
66,0,1,13,2004.0,11.0,4.0,1,88,104677300
66,1,2,28,2018.0,5.0,4.0,1,82,17353539
66,1,3,11,2024.0,4.0,4.0,1,89,22723977
66,0,1,12,2021.0,8.0,6.0,0,89,31088986
66,0,1,21,2018.0,8.0,4.0,1,90,41193212
66,1,2,21,2020.0,5.0,4.0,1,95,103251589
66,0,1,12,2014.0,12.0,1.0,1,82,27099455
66,1,3,50,2025.0,3.0,4.0,1,86,15058026
66,0,1,13,1995.0,3.0,1.0,1,78,22592720
66,1,2,10,2021.0,4.0,4.0,1,67,2415760
66,1,2,38,2021.0,7.0,3.0,1,80,6617029
66,1,4,38,2017.0,10.0,0.0,1,84,23853911
66,1,2,11,2016.0,2.0,4.0,1,83,18912162
66,0,1,5,2017.0,4.0,4.0,1,89,44682383
66,1,2,14,2025.0,2.0,4.0,1,83,10146489
66,0,1,6,2025.0,1.0,4.0,1,85,21687055
66,0,1,11,2017.0,3.0,5.0,1,95,103251589
66,0,1,21,2022.0,11.0,4.0,1,95,103251589
66,0,1,25,2016.0,3.0,4.0,1,89,44682383
66,1,2,12,2008.0,1.0,1.0,0,82,6020889
66,1,2,18,2022.0,11.0,4.0,1,95,103251589
66,1,2,21,2025.0,9.0,4.0,1,81,25971799
66,0,1,12,2022.0,8.0,4.0,1,85,14990942
66,1,2,24,2023.0,10.0,4.0,1,95,103251589
66,1,2,23,2022.0,10.0,4.0,1,85,21687055
66,1,2,18,2024.0,3.0,4.0,1,89,22723977
66,0,1,3,2015.0,12.0,4.0,1,82,19276073
66,1,3,9,2021.0,8.0,6.0,0,89,31088986
66,0,1,12,2025.0,3.0,4.0,1,86,15058026
66,0,1,11,2019.0,9.0,4.0,1,80,6617029
66,1,2,11,2012.0,1.0,6.0,1,84,34311895
66,0,1,6,2016.0,6.0,4.0,1,89,31088986
66,0,1,41,0.0,0.0,0.0,1,89,44682383
66,0,1,17,2018.0,5.0,4.0,1,86,15058026
66,1,3,53,2017.0,7.0,4.0,1,87,24492412
66,1,2,25,2016.0,10.0,4.0,1,85,14990942
66,1,2,33,2023.0,4.0,4.0,1,70,4797032
66,1,2,24,2020.0,5.0,3.0,0,79,8635294
66,1,2,30,2020.0,2.0,4.0,1,85,21687055
66,1,2,17,2003.0,2.0,3.0,1,83,18912162
66,0,1,15,2025.0,2.0,4.0,1,95,103251589
66,0,1,9,2025.0,3.0,4.0,1,86,15058026
66,0,1,10,2025.0,6.0,4.0,1,85,10381399
66,0,1,24,2017.0,3.0,5.0,0,95,103251589
66,0,1,17,2016.0,5.0,4.0,1,95,103251589
66,1,3,13,2000.0,2.0,1.0,1,72,11088183
66,1,2,8,2021.0,11.0,3.0,1,73,1792875
66,0,1,8,2018.0,6.0,4.0,1,95,103251589
66,1,2,13,2004.0,1.0,3.0,1,78,22592720
66,1,2,34,2025.0,9.0,4.0,1,81,25971799
66,1,2,25,2023.0,7.0,4.0,1,90,41193212
66,0,1,13,2017.0,7.0,3.0,1,89,22723977
66,0,1,13,2018.0,6.0,4.0,1,95,103251589
66,0,1,12,2015.0,7.0,4.0,1,95,103251589
66,1,2,33,2021.0,8.0,4.0,1,72,3135070
66,1,2,21,2020.0,7.0,4.0,1,73,12355611
66,1,2,34,2023.0,7.0,4.0,1,90,41193212
66,0,1,11,1991.0,10.0,1.0,1,72,11088183
66,0,1,9,2019.0,3.0,4.0,1,80,6617029
66,0,1,8,2021.0,4.0,5.0,1,80,6617029
66,0,1,2,2025.0,8.0,4.0,1,85,10381399
65,1,2,32,2021.0,6.0,4.0,1,87,24492412
65,1,2,24,2017.0,9.0,4.0,1,74,7527718
65,1,3,27,2020.0,10.0,4.0,1,84,23853911
65,0,1,7,2018.0,9.0,4.0,1,85,14990942
65,0,1,17,2018.0,6.0,4.0,1,95,103251589
65,0,1,5,2017.0,6.0,4.0,0,95,103251589
65,0,1,16,2023.0,6.0,4.0,1,85,10381399
65,0,1,17,2022.0,10.0,4.0,1,85,21687055
65,0,1,10,2016.0,5.0,4.0,1,95,103251589
65,1,3,9,2004.0,2.0,1.0,1,89,31088986
65,0,1,8,2017.0,3.0,5.0,1,95,103251589
65,0,1,12,2019.0,8.0,4.0,1,95,103251589
65,1,2,10,2022.0,11.0,4.0,1,95,103251589
65,0,1,19,2015.0,7.0,4.0,1,89,22723977
65,1,2,26,2018.0,5.0,4.0,1,86,15058026
65,0,1,6,2015.0,2.0,3.0,1,95,103251589
65,0,1,11,2019.0,3.0,4.0,1,80,6617029
65,0,1,6,2023.0,7.0,4.0,1,90,41193212
65,0,1,7,2020.0,3.0,4.0,1,82,19276073
65,0,1,19,2018.0,6.0,4.0,1,95,103251589
65,0,1,12,2020.0,12.0,4.0,1,86,15058026
65,0,1,11,2001.0,1.0,0.0,1,78,22592720
65,1,2,11,2020.0,3.0,4.0,1,82,19276073
65,0,1,9,2025.0,8.0,4.0,1,85,10381399
65,1,2,12,1993.0,2.0,1.0,1,78,22592720
65,0,1,8,2018.0,12.0,3.0,1,85,14990942
65,1,2,25,2021.0,1.0,4.0,1,85,42616046
65,1,2,12,2018.0,9.0,4.0,1,87,24492412
65,0,1,6,2013.0,4.0,0.0,1,87,24492412
65,1,2,33,2025.0,9.0,4.0,1,81,25971799
65,1,3,16,2025.0,2.0,4.0,0,52,59184
65,0,1,17,2025.0,9.0,4.0,1,81,25971799
65,1,2,35,2025.0,9.0,4.0,1,81,25971799
65,1,2,14,0.0,0.0,0.0,1,89,44682383
65,0,1,7,2019.0,10.0,4.0,1,85,14990942
65,1,2,15,2024.0,4.0,4.0,1,89,22723977
65,1,2,23,2023.0,6.0,4.0,1,84,12436593
65,1,4,26,2017.0,10.0,0.0,1,84,23853911
65,0,1,15,2016.0,6.0,4.0,1,89,31088986
65,0,1,5,2005.0,8.0,1.0,1,89,31088986
65,1,2,12,2015.0,9.0,6.0,1,95,103251589
65,1,2,27,2003.0,2.0,3.0,1,83,18912162
65,1,3,5,2024.0,2.0,4.0,1,69,1044048
65,0,1,7,2018.0,8.0,4.0,1,90,41193212
65,0,1,5,2015.0,4.0,3.0,1,84,12436593
65,0,1,20,2022.0,11.0,4.0,1,95,103251589
65,0,1,17,2016.0,1.0,6.0,1,89,22723977
65,0,1,12,2021.0,9.0,4.0,1,95,103251589
65,0,1,17,2005.0,3.0,3.0,1,83,18912162
65,0,1,8,2019.0,10.0,3.0,1,84,23853911
65,0,1,5,2017.0,4.0,4.0,1,89,44682383
65,0,1,6,2011.0,10.0,0.0,1,82,17353539
65,1,2,21,2017.0,10.0,0.0,1,84,23853911
65,1,2,8,2020.0,10.0,4.0,1,84,23853911
65,0,1,5,2020.0,12.0,4.0,1,86,15058026
65,1,3,10,2024.0,2.0,4.0,1,69,1044048
65,1,2,24,2024.0,5.0,4.0,1,85,10381399
65,0,1,9,2010.0,1.0,4.0,1,84,34311895
65,0,1,28,1994.0,9.0,1.0,1,76,12787604
65,1,2,8,2024.0,1.0,4.0,1,84,23853911
65,0,1,8,2011.0,11.0,1.0,1,95,103251589
65,1,2,13,2005.0,8.0,1.0,1,89,31088986
65,0,1,25,0.0,0.0,0.0,1,89,44682383
65,1,2,12,2025.0,6.0,4.0,1,62,404311
65,0,1,18,2011.0,11.0,1.0,1,95,103251589
65,0,1,13,2016.0,5.0,4.0,1,82,19276073
65,1,2,12,2012.0,10.0,0.0,1,89,44682383
65,0,1,16,2023.0,6.0,4.0,1,82,19276073
65,1,3,54,2025.0,3.0,4.0,1,86,15058026
65,0,1,22,2005.0,1.0,5.0,0,82,6020889
65,0,1,13,2004.0,2.0,1.0,1,89,31088986
65,1,2,10,2011.0,11.0,1.0,1,95,103251589
65,0,1,6,2019.0,3.0,4.0,1,80,6617029
65,1,2,31,2018.0,5.0,4.0,1,86,15058026
65,0,1,10,2015.0,9.0,4.0,1,90,41193212
65,0,1,9,2007.0,9.0,1.0,1,89,31088986
65,0,1,5,2025.0,3.0,4.0,1,86,15058026
65,0,1,11,2025.0,8.0,4.0,1,85,10381399
65,1,2,43,1997.0,3.0,1.0,1,76,12787604
65,0,1,6,2025.0,9.0,4.0,1,81,25971799
65,0,1,22,2020.0,5.0,4.0,1,85,10381399
65,0,1,16,2025.0,8.0,4.0,1,85,10381399
65,1,2,11,2022.0,5.0,4.0,1,89,44682383
65,0,1,7,2016.0,5.0,4.0,1,82,19276073
65,0,1,15,2023.0,3.0,4.0,1,87,24492412
65,0,1,7,2017.0,7.0,4.0,1,87,24492412
65,1,2,4,2017.0,3.0,5.0,0,95,103251589
65,0,1,8,2016.0,9.0,4.0,1,90,41193212
65,0,1,14,2016.0,8.0,2.0,1,82,19276073
65,1,2,31,2025.0,9.0,4.0,1,81,25971799
65,1,3,44,2023.0,7.0,4.0,1,90,41193212
65,0,1,4,2020.0,2.0,4.0,1,85,21687055
65,0,1,12,2019.0,10.0,4.0,1,85,14990942
65,0,1,12,2006.0,1.0,6.0,1,72,11088183
65,0,1,9,2017.0,4.0,4.0,1,86,15058026
65,0,1,11,2025.0,7.0,6.0,1,85,7496527
65,0,1,8,2025.0,1.0,4.0,1,85,21687055
64,0,1,9,2024.0,7.0,3.0,1,79,9701600
64,0,1,12,2011.0,8.0,0.0,1,86,17967990
64,1,2,3,2024.0,3.0,4.0,1,89,22723977
64,1,2,43,0.0,0.0,0.0,1,82,17353539
64,0,1,14,2013.0,1.0,1.0,1,95,103251589
64,1,3,9,1999.0,11.0,1.0,1,78,15116155
64,1,3,11,2009.0,9.0,1.0,1,95,103251589
64,0,1,10,1999.0,2.0,1.0,1,88,104677300
64,1,2,9,2019.0,12.0,4.0,1,62,1319380
64,0,1,8,2024.0,10.0,0.0,1,87,24492412
64,1,2,10,2017.0,4.0,4.0,1,86,15058026
64,1,2,26,2018.0,5.0,4.0,1,82,17353539
64,1,3,37,2018.0,2.0,4.0,1,85,10381399
64,0,1,7,2002.0,5.0,6.0,1,88,104677300
64,1,3,45,2014.0,8.0,0.0,1,90,41193212
64,1,2,3,2025.0,2.0,4.0,1,83,10146489
64,1,5,33,2005.0,3.0,3.0,1,83,18912162
64,1,4,51,0.0,0.0,0.0,1,82,17353539
64,1,2,26,2025.0,9.0,4.0,1,81,25971799
64,0,1,15,2023.0,10.0,4.0,1,95,103251589
64,1,2,8,2025.0,2.0,4.0,1,83,10146489
64,0,1,12,2018.0,6.0,4.0,0,95,103251589
64,0,1,3,2025.0,7.0,6.0,1,60,914749
64,0,1,13,2022.0,1.0,4.0,1,86,17967990
64,0,1,9,2018.0,6.0,4.0,1,95,103251589
64,1,4,11,2015.0,3.0,0.0,1,89,44682383
64,1,2,8,2023.0,8.0,4.0,1,80,6617029
64,0,1,8,2025.0,3.0,4.0,1,86,15058026
64,1,2,21,2022.0,1.0,3.0,1,85,10381399
64,0,1,12,2010.0,1.0,4.0,1,84,34311895
64,0,1,10,2020.0,12.0,3.0,1,85,14990942
64,1,2,40,2021.0,3.0,4.0,1,95,103251589
64,0,1,6,2018.0,6.0,4.0,1,55,1004817
64,1,2,7,2020.0,10.0,4.0,1,84,23853911
64,0,1,9,2025.0,1.0,4.0,1,79,9701600
64,1,3,16,2022.0,6.0,4.0,1,79,5323146
64,1,2,34,2023.0,10.0,4.0,1,95,103251589
64,1,2,14,2017.0,3.0,5.0,0,95,103251589
64,0,1,8,2002.0,12.0,4.0,1,72,4296406
64,0,1,24,2019.0,5.0,4.0,1,87,24492412
64,0,1,8,2024.0,12.0,4.0,1,85,10381399
64,0,1,16,2010.0,1.0,4.0,0,95,103251589
64,0,1,11,2022.0,10.0,4.0,1,85,21687055
64,1,2,30,2015.0,9.0,4.0,1,90,41193212
64,1,2,32,2018.0,5.0,4.0,1,86,15058026
64,0,1,5,2025.0,8.0,4.0,1,85,10381399
64,1,3,3,2021.0,4.0,4.0,1,63,288308
64,1,8,93,2022.0,2.0,4.0,1,79,9701600
64,1,2,23,2025.0,4.0,4.0,1,76,8094251
64,0,1,22,2025.0,3.0,4.0,1,86,15058026
64,0,1,10,2019.0,8.0,4.0,1,95,103251589
64,0,1,13,2024.0,5.0,4.0,1,85,10381399
64,0,1,8,2024.0,10.0,0.0,1,87,24492412
64,0,1,15,2021.0,3.0,4.0,1,79,9701600
64,0,1,9,2021.0,5.0,4.0,1,82,27099455
64,0,1,19,2023.0,10.0,4.0,1,95,103251589
64,0,1,14,2013.0,6.0,1.0,1,89,31088986
64,1,3,8,2005.0,8.0,1.0,1,89,31088986
64,0,1,8,2020.0,12.0,4.0,1,86,15058026
64,0,1,9,2025.0,7.0,4.0,1,85,14990942
64,0,1,29,2024.0,10.0,0.0,1,87,24492412
64,1,3,37,2021.0,9.0,4.0,1,95,103251589
64,1,2,30,2023.0,12.0,4.0,1,84,34311895
64,1,2,30,2022.0,1.0,3.0,1,85,10381399
64,1,2,21,2018.0,5.0,4.0,1,86,15058026
64,0,1,13,2008.0,11.0,0.0,0,89,31088986
64,0,1,16,2025.0,2.0,4.0,1,95,103251589
64,1,4,46,1992.0,12.0,1.0,1,78,15116155
64,1,2,14,2013.0,11.0,1.0,1,88,104677300
64,0,1,12,2019.0,8.0,4.0,0,95,103251589
64,0,1,16,2023.0,6.0,4.0,1,85,10381399
64,0,1,9,2018.0,9.0,1.0,1,82,19276073
64,1,3,48,2021.0,9.0,4.0,1,95,103251589
64,0,1,13,2002.0,5.0,6.0,1,88,104677300
64,1,3,35,2024.0,7.0,4.0,1,88,104677300
64,1,2,26,2020.0,5.0,4.0,1,85,10381399
64,1,2,20,2021.0,9.0,4.0,1,95,103251589
64,1,2,23,2006.0,1.0,1.0,0,88,104677300
64,0,1,15,2022.0,2.0,6.0,1,85,14990942
64,1,2,41,2021.0,7.0,3.0,1,80,6617029
64,1,5,59,1996.0,2.0,1.0,1,78,22592720
64,0,1,10,2013.0,6.0,1.0,1,89,31088986
64,1,2,26,2023.0,6.0,3.0,1,63,1370632
64,1,2,7,2008.0,11.0,0.0,0,89,31088986
64,0,1,23,2013.0,1.0,1.0,1,95,103251589
64,1,2,11,2024.0,6.0,4.0,1,71,1935858
64,0,1,16,2016.0,12.0,4.0,1,82,27099455
64,1,3,13,2021.0,4.0,4.0,1,63,288308
64,1,2,32,2022.0,8.0,4.0,1,85,14990942
64,0,1,9,2025.0,3.0,4.0,1,86,15058026
64,0,1,6,2022.0,8.0,4.0,1,85,14990942
64,0,1,18,2019.0,8.0,4.0,1,95,103251589
64,1,2,25,2015.0,7.0,4.0,1,89,22723977
64,0,1,16,2016.0,12.0,4.0,1,82,27099455
64,1,2,31,2020.0,2.0,4.0,1,85,21687055
64,1,2,6,2020.0,10.0,4.0,1,84,23853911
64,1,2,27,2017.0,7.0,4.0,1,87,24492412
64,0,1,12,2018.0,8.0,4.0,1,90,41193212
64,0,1,10,2020.0,3.0,4.0,1,82,19276073
64,0,1,9,2024.0,5.0,4.0,1,85,10381399
64,1,3,8,1999.0,11.0,1.0,1,78,15116155
64,0,1,53,2021.0,3.0,0.0,1,76,12787604
64,0,1,21,1994.0,4.0,1.0,1,72,4296406
64,1,2,23,2015.0,5.0,1.0,1,82,17353539
64,0,1,10,2016.0,5.0,4.0,1,95,103251589
64,0,1,9,2020.0,12.0,0.0,1,85,14990942
64,0,1,3,2015.0,12.0,4.0,1,82,19276073
64,0,1,5,2025.0,3.0,4.0,1,86,15058026
64,0,1,7,2003.0,2.0,3.0,1,83,18912162
64,0,1,6,2024.0,1.0,4.0,1,84,23853911
64,0,1,18,2014.0,12.0,1.0,1,82,27099455
64,0,1,11,2024.0,8.0,4.0,1,82,17353539
64,1,3,32,2024.0,4.0,4.0,1,82,27099455
64,1,3,12,2011.0,11.0,1.0,1,95,103251589
64,1,4,41,2024.0,11.0,4.0,1,89,44682383
